signal_date,entry,exit,n_sel,n_fill,capital_ret,net_yuan,equity
2022-02-21,2022-02-22,2022-03-22,879,870,-0.04171768783026153,-44483.75302175793,1021820.6213421997
2022-03-21,2022-03-22,2022-04-21,887,876,-0.07455206702247519,-76178.83944725094,945641.7818949488
2022-04-20,2022-04-21,2022-05-24,892,888,-0.007118701536616978,-6731.741605864838,938910.040289084
2022-05-23,2022-05-24,2022-06-22,892,886,0.03504815098934522,32907.06085746398,971817.1011465479
2022-06-21,2022-06-22,2022-07-20,906,897,0.02857094147512651,27765.729521385045,999582.830667933
2022-07-19,2022-07-20,2022-08-17,907,903,0.04824092280863712,48220.79817509069,1047803.6288430237
2022-08-16,2022-08-17,2022-09-15,911,909,-0.05641564261227194,-59112.51505264966,988691.113790374
2022-09-14,2022-09-15,2022-10-20,917,912,-0.06470301580421589,-63971.29676106642,924719.8170293076
2022-10-19,2022-10-20,2022-11-17,924,917,0.04573965056000451,42296.36129683186,967016.1783261395
2022-11-16,2022-11-17,2022-12-15,932,928,-0.007845020837724093,-7586.262069384917,959429.9162567545
2022-12-14,2022-12-15,2023-01-13,941,937,-0.017071414300026344,-16378.825592258596,943051.090664496
2023-01-12,2023-01-13,2023-02-17,945,945,0.0646744942741646,60991.35236342554,1004042.4430279215
2023-02-16,2023-02-17,2023-03-17,950,948,-0.025555313443300753,-25658.619341955986,978383.8236859655
2023-03-16,2023-03-17,2023-04-17,954,952,0.021287544376740186,20827.389064199757,999211.2127501653
2023-04-14,2023-04-17,2023-05-18,958,956,-0.0466564148039631,-46619.612818842754,952591.5999313225
2023-05-17,2023-05-18,2023-06-15,952,949,-0.00674997182487258,-6429.966460146708,946161.6334711758
2023-06-14,2023-06-15,2023-07-17,961,958,0.003956868281074222,3743.836956251529,949905.4704274273
2023-07-14,2023-07-17,2023-08-14,965,963,-0.03781657557451923,-35922.17201106809,913983.2984163592
2023-08-11,2023-08-14,2023-09-11,970,968,-0.011025457709194608,-10077.08420359972,903906.2142127595
2023-09-08,2023-09-11,2023-10-17,977,973,-0.02245783345113228,-20299.77521423367,883606.4389985258
2023-10-16,2023-10-17,2023-11-14,982,975,0.02753247705786399,24327.874009907828,907934.3130084337
2023-11-13,2023-11-14,2023-12-12,987,981,-0.0035528231225345763,-3225.7300209988607,904708.5829874348
2023-12-11,2023-12-12,2024-01-10,990,984,-0.0417645281874327,-37784.72711559106,866923.8558718438
2024-01-09,2024-01-10,2024-02-07,992,984,-0.22873829457992578,-198298.68432277895,668625.1715490648
2024-02-06,2024-02-07,2024-03-14,994,989,0.24813293554886284,165907.92659833143,834533.0981473962
