strategy_id,information_set,target,start,end,trades,gross_return,net_return,CAGR,max_dd,Sharpe,Sortino,Calmar,turnover,data_cost,live_external_dependency,status,family,dataset_id,timeframe,economic_status,replay_kind,validation_net_return,validation_trades,level1_dataset_status
PD-V06-TF-BRK20-H5-R010,IS-A,tm-market-GOLD-H4-20260825-000001,2025,2026,32,0.06074919420420222,-0.030950881003926622,-0.023499985296363213,-0.07221541461741503,-0.504981106007449,-0.2146732953859341,-0.32541508514300077,29.75201426552282,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-GOLD-H4-20260825-000001,H4,LOSS,STRATEGY_REPLAY,-0.01760478707209079,4,NO_EDGE
PD-V06-TF-BRK20-H5-R010,IS-A,tm-market-GOLD-M15-20260825-000001,2026,2026,21,0.00149686786841019,-0.061432088514939864,-0.535721554014531,-0.06361614476810903,-14.323083381357906,-5.012081435773505,-8.421157175860332,20.417515372064507,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-GOLD-M15-20260825-000001,M15,LOSS,STRATEGY_REPLAY,-0.0013743683523831374,5,NO_EDGE
PD-V06-TF-BRK20-H5-R010,IS-A,tm-market-OIL-D1-20260825-000001,2020,2026,22,-0.024318299374018193,-0.04650214770033856,-0.005984901542321008,-0.08624761527874739,-0.3886735128861695,-0.1286087354594098,-0.06939208142715769,6.454658920265637,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-OIL-D1-20260825-000001,D1,LOSS,STRATEGY_REPLAY,-0.010296126752205259,1,NO_EDGE
PD-V06-TF-BRK20-H5-R010,IS-A,tm-market-OIL-H1-20260825-000001,2026,2026,26,-0.037089727652293236,-0.10585466937154919,-0.2871722046651164,-0.1292561178713102,-3.754541659611906,-1.2925832423547634,-2.2217300766454273,20.304657443674934,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-OIL-H1-20260825-000001,H1,LOSS,STRATEGY_REPLAY,-0.02406974430945097,7,NO_EDGE
PD-V06-TF-BRK20-H5-R010,IS-A,tm-market-OIL-H4-20260825-000001,2025,2026,9,-0.01809796314554879,-0.04181948667254254,-0.03179534060696587,-0.04181948667254255,-1.3778786316241791,-0.257415371320179,-0.7602996386811643,7.180073025739973,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-OIL-H4-20260825-000001,H4,LOSS,STRATEGY_REPLAY,0.0,0,NO_EDGE
PD-V06-TF-BRK20-H5-R010,IS-A,tm-market-OIL-M15-20260825-000001,2026,2026,18,-0.03292819578893813,-0.09096278435653726,-0.6846787949980353,-0.0909627843565373,-14.4507450826781,-3.8867507906153067,-7.527021076162,17.197410490418868,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-OIL-M15-20260825-000001,M15,LOSS,STRATEGY_REPLAY,-0.010765524291956763,3,NO_EDGE
PD-V06-TF-BRK20-H5-R010,IS-A,tm-market-USDJPY-D1-20260825-000001,2020,2026,24,0.10798932750595736,0.017189243705648227,0.0021508246616053217,-0.04172177032709896,0.13614597128854444,0.062108739471572305,0.051551615493370534,23.45292701427055,0.0,NO,POSITIVE_BUT_WEAK,PROFIT_DISCOVERY_V0.6,tm-market-USDJPY-D1-20260825-000001,D1,POSITIVE_BUT_WEAK,STRATEGY_REPLAY,0.0022402881574177247,2,WEAK_EDGE
PD-V06-TF-BRK20-H5-R010,IS-A,tm-market-USDJPY-H1-20260825-000001,2026,2026,16,0.0220615151662229,-0.037760730775456275,-0.10993292725378778,-0.03776073077545625,-6.9838612253317285,-543.3400171588181,-2.9113029593495603,15.714679393453913,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-USDJPY-H1-20260825-000001,H1,LOSS,STRATEGY_REPLAY,-0.00954610964425373,4,NO_EDGE
PD-V06-TF-BRK20-H5-R010,IS-A,tm-market-USDJPY-H4-20260825-000001,2025,2026,16,0.0037522993339440536,-0.056084691244231766,-0.042718005416228944,-0.05643150864591253,-3.285244513255911,-0.8793181191324833,-0.7569885413531845,15.56649256106087,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-USDJPY-H4-20260825-000001,H4,LOSS,STRATEGY_REPLAY,0.0,0,NO_EDGE
PD-V06-TF-BRK20-H5-R010,IS-A,tm-market-USDJPY-M15-20260825-000001,2026,2026,16,0.022059704785696743,-0.037770696611624355,-0.37246709209445994,-0.03777069661162441,-13.967700601478045,-579.0131062557889,-9.861271448719547,15.715045293152206,0.0,NO,LOSS,PROFIT_DISCOVERY_V0.6,tm-market-USDJPY-M15-20260825-000001,M15,LOSS,STRATEGY_REPLAY,-0.02382041438294913,10,NO_EDGE
HYP-CURATE-0001,IS-D,next-session GC front open-to-open after T 21:00Z knowledge,,,98,-0.024580869467971,-0.024580869467971,-0.0021882351363524677,-0.12385739166097558,-0.04139491716000526,-0.009947207543615937,-0.017667376222019433,49.048026521584774,0.0,YES,LOSS,CURVE_REALYIELD_V1,,D1,LOSS,STRATEGY_REPLAY,-0.006544854071030226,42,NO_EDGE
HYP-CURATE-0002,IS-D,next-session GC front open-to-open after T 21:00Z knowledge,,,104,-0.030206886483239215,-0.030206886483239215,-0.002696140162905869,-0.11719150034104593,-0.07068076674576251,-0.017153288944321065,-0.023006277375574778,51.59724456401469,0.0,YES,POSITIVE_BUT_WEAK,CURVE_REALYIELD_V1,,D1,POSITIVE_BUT_WEAK,STRATEGY_REPLAY,0.15892994032390928,94,WEAK_EDGE
HYP-CURATE-0003,IS-D,next-session GC front open-to-open after T 21:00Z knowledge,,,123,0.06196396940961213,0.06196396940961213,0.005305761475087989,-0.08521867549118947,0.15169273080975124,0.042950820455233275,0.06226054845966877,61.91990507531544,0.0,YES,POSITIVE_BUT_WEAK,CURVE_REALYIELD_V1,,D1,POSITIVE_BUT_WEAK,STRATEGY_REPLAY,0.004796211607140277,86,CANDIDATE
